student_idx,item_idx,correct,t,delta_t
69,2,1,34,3
69,3,0,35,3
69,4,0,36,2
69,4,0,37,1
69,1,1,38,1
69,2,1,39,3
70,4,0,0,1
70,1,1,1,2
70,1,0,2,40
70,3,1,3,3
70,3,0,4,1
70,4,1,5,40
70,1,1,6,1
70,3,0,7,1
70,3,1,8,2
70,3,1,9,2
70,2,1,10,1
70,1,1,11,2
70,2,1,12,3
70,1,1,13,3
70,3,1,14,40
70,1,1,15,2
70,0,0,16,1
70,3,0,17,40
70,4,0,18,2
70,3,0,19,1
70,1,0,20,2
70,4,1,21,1
70,3,1,22,1
70,0,1,23,1
70,1,1,24,3
70,4,1,25,1
70,3,1,26,1
70,4,0,27,3
70,1,1,28,3
70,4,0,29,2
70,1,1,30,3
70,1,0,31,2
70,2,1,32,3
70,0,0,33,3
70,3,1,34,2
70,2,1,35,2
70,1,0,36,2
70,4,0,37,3
70,2,1,38,3
70,3,1,39,3
71,1,0,0,2
71,3,0,1,2
71,1,0,2,3
71,0,0,3,2
71,1,0,4,2
71,0,0,5,1
71,3,1,6,3
71,2,1,7,2
71,1,1,8,1
71,1,0,9,2
71,1,0,10,2
71,3,1,11,1
71,3,1,12,2
71,0,0,13,3
71,2,1,14,1
71,2,1,15,2
71,0,1,16,1
71,0,1,17,3
71,3,1,18,1
71,2,1,19,3
71,1,0,20,2
71,0,1,21,2
71,3,0,22,40
71,3,1,23,2
71,1,1,24,2
71,3,1,25,2
71,4,0,26,2
71,3,1,27,1
71,0,1,28,3
71,0,1,29,2
71,1,1,30,1
71,2,0,31,3
71,4,0,32,3
71,3,1,33,2
71,2,1,34,40
71,1,1,35,1
71,4,1,36,3
71,1,0,37,1
71,0,0,38,2
71,4,0,39,1
72,0,1,0,2
72,3,1,1,2
72,2,1,2,1
72,4,1,3,1
72,3,1,4,2
72,1,0,5,40
72,4,0,6,1
72,3,1,7,1
72,2,0,8,3
72,0,1,9,3
72,4,0,10,1
72,2,1,11,1
72,0,1,12,1
72,4,1,13,2
72,4,0,14,3
72,3,0,15,1
72,4,0,16,2
72,3,0,17,1
72,1,1,18,3
72,3,1,19,1
72,3,0,20,2
72,3,1,21,1
72,2,1,22,3
72,0,0,23,2
72,3,1,24,1
72,1,1,25,1
72,1,0,26,2
72,0,0,27,3
72,1,1,28,2
72,1,1,29,3
72,4,0,30,40
72,4,1,31,3
72,2,1,32,1
72,3,0,33,2
72,1,1,34,3
72,4,0,35,1
72,0,1,36,3
72,3,1,37,3
72,1,0,38,2
72,2,1,39,2
73,0,0,0,2
73,0,1,1,1
73,0,1,2,1
73,4,0,3,2
73,0,0,4,3
73,3,0,5,2
73,2,0,6,3
73,2,1,7,2
73,2,1,8,3
73,0,1,9,1
73,3,0,10,2
73,3,1,11,3
73,1,1,12,1
73,1,1,13,2
73,2,1,14,2
73,4,0,15,3
73,3,0,16,1
73,3,0,17,40
73,3,1,18,2
73,0,0,19,2
73,4,0,20,1
73,2,1,21,3
73,4,1,22,2
73,2,1,23,3
73,3,1,24,3
73,4,0,25,1
73,1,1,26,2
73,1,0,27,1
73,4,0,28,1
73,4,0,29,1
73,2,1,30,3
73,0,1,31,2
73,0,1,32,1
73,0,0,33,1
73,0,1,34,40
73,0,1,35,3
73,3,1,36,1
73,2,1,37,3
73,2,1,38,3
73,2,0,39,1
74,2,0,0,1
74,0,1,1,3
74,1,1,2,3
74,4,0,3,1
74,2,0,4,1
74,2,1,5,3
74,3,0,6,3
74,4,1,7,3
74,1,1,8,1
74,2,0,9,1
74,4,1,10,2
74,4,0,11,1
74,3,0,12,2
74,0,1,13,1
74,4,0,14,2
74,4,1,15,2
74,0,1,16,2
74,4,0,17,1
74,0,1,18,2
74,2,1,19,2
74,2,1,20,2
74,3,1,21,3
74,1,1,22,2
74,2,1,23,1
74,0,0,24,1
74,4,1,25,1
74,1,1,26,3
74,2,1,27,3
74,2,0,28,3
74,1,1,29,2
74,4,0,30,3
74,0,1,31,1
74,0,1,32,1
74,2,0,33,40
74,0,0,34,2
74,2,0,35,3
74,0,1,36,2
74,2,0,37,1
74,4,0,38,2
74,1,1,39,1
75,3,1,0,3
75,0,1,1,2
75,0,1,2,3
75,2,1,3,2
75,4,0,4,3
75,1,1,5,1
75,1,1,6,1
75,0,1,7,1
75,4,1,8,2
75,2,1,9,1
75,4,0,10,1
75,2,1,11,3
75,2,1,12,1
75,3,0,13,1
75,3,1,14,3
75,4,1,15,1
75,0,1,16,1
75,1,0,17,1
75,2,0,18,40
75,3,1,19,3
75,4,0,20,2
75,2,0,21,1
75,0,1,22,2
75,3,0,23,1
75,0,0,24,3
75,2,1,25,3
75,0,1,26,2
75,4,1,27,1
75,3,1,28,1
75,4,0,29,1
75,3,1,30,3
75,2,1,31,1
75,3,1,32,1
75,4,1,33,1
75,1,0,34,3
75,1,0,35,3
75,1,1,36,3
75,4,1,37,1
75,0,0,38,40
75,4,0,39,2
76,0,0,0,3
76,1,1,1,3
76,4,1,2,2
76,4,0,3,3
76,3,0,4,3
76,2,1,5,3
76,0,0,6,2
76,3,0,7,2
76,2,1,8,2
76,2,0,9,2
76,0,0,10,1
76,0,0,11,1
76,1,0,12,3
76,3,0,13,2
76,2,1,14,2
76,3,0,15,1
76,3,1,16,3
76,0,1,17,3
76,4,1,18,1
76,4,1,19,2
76,4,0,20,3
76,1,0,21,3
76,2,1,22,2
76,2,1,23,3
76,0,0,24,3
76,0,1,25,3
76,1,1,26,3
76,4,1,27,2
76,2,1,28,2
76,3,1,29,2
76,3,1,30,1
76,3,1,31,3
76,2,1,32,2
76,3,1,33,2
76,4,0,34,1
76,4,1,35,1
76,4,0,36,3
76,2,0,37,40
76,4,0,38,3
76,0,0,39,2
77,0,0,0,3
77,2,1,1,2
77,0,1,2,1
77,1,1,3,3
77,4,0,4,2
77,3,1,5,2
77,4,0,6,2
77,1,1,7,3
77,4,0,8,1
77,0,0,9,3
77,1,0,10,2
77,3,1,11,1
77,3,0,12,3
77,4,0,13,3
77,2,1,14,1
77,0,1,15,1
77,3,1,16,2
77,0,0,17,3
77,2,1,18,3
77,1,0,19,2
77,1,1,20,2
77,0,1,21,2
77,4,0,22,2
77,2,1,23,1
77,4,0,24,40
77,0,0,25,2
77,0,1,26,3
77,2,1,27,40
77,0,1,28,1
77,1,1,29,1
77,0,0,30,1
77,2,1,31,1
77,0,0,32,3
77,4,1,33,3
77,4,0,34,3
77,2,1,35,1
77,2,1,36,3
77,4,0,37,2
77,3,0,38,3
77,1,1,39,1
78,4,0,0,3
78,1,0,1,1
78,0,0,2,2
78,3,0,3,1
78,1,1,4,3
78,0,0,5,3
78,3,0,6,3
78,3,1,7,2
78,1,0,8,3
78,4,1,9,1
78,3,1,10,3
78,1,1,11,2
78,4,1,12,40
78,2,1,13,3
78,3,0,14,3
78,0,0,15,3
78,0,1,16,3
78,4,0,17,3
78,0,1,18,1
78,1,1,19,3
78,3,0,20,3
78,2,0,21,40
78,0,1,22,1
78,1,1,23,40
78,3,1,24,3
78,1,1,25,3
78,1,0,26,3
78,3,1,27,1
78,2,1,28,1
78,1,1,29,2
78,1,1,30,3
78,3,0,31,2
78,1,1,32,40
78,1,0,33,1
78,1,1,34,3
78,2,1,35,1
78,1,1,36,2
78,3,0,37,40
78,0,0,38,1
78,4,1,39,3
79,1,1,0,3
79,4,0,1,3
79,3,1,2,1
79,0,0,3,1
79,4,1,4,1
79,3,0,5,1
79,0,0,6,3
79,0,0,7,2
79,4,0,8,2
79,1,0,9,3
79,2,0,10,2
79,2,1,11,2
79,0,0,12,1
79,2,1,13,1
79,2,1,14,40
79,0,0,15,1
79,4,1,16,2
79,4,0,17,3
79,3,0,18,3
79,2,1,19,1
79,0,0,20,1
79,2,1,21,3
79,3,1,22,3
79,2,1,23,2
79,0,1,24,1
79,0,1,25,1
79,4,0,26,40
79,0,1,27,3
79,4,0,28,1
79,0,0,29,2
79,0,0,30,1
79,4,0,31,1
79,1,0,32,1
79,0,1,33,40
79,2,1,34,2
79,0,0,35,3
79,1,1,36,1
79,4,0,37,1
79,3,0,38,1
79,2,1,39,3
80,3,0,0,3
80,0,0,1,2
80,0,1,2,2
80,1,0,3,3
80,2,1,4,1
80,4,0,5,1
80,4,1,6,3
80,4,0,7,40
80,0,1,8,1
80,0,0,9,3
80,0,1,10,2
80,1,0,11,1
80,0,0,12,2
80,4,0,13,1
80,1,1,14,1
80,0,0,15,3
80,4,0,16,1
80,2,0,17,3
80,0,0,18,3
80,1,1,19,2
80,3,1,20,3
80,3,1,21,3
80,1,1,22,3
80,2,1,23,3
80,3,1,24,1
80,0,0,25,2
80,0,0,26,2
80,2,1,27,2
80,3,0,28,2
80,0,1,29,1
80,1,0,30,3
80,0,1,31,1
80,1,1,32,1
80,2,1,33,2
80,3,0,34,1
80,1,1,35,3
80,0,0,36,1
80,4,1,37,3
80,0,1,38,3
80,2,0,39,3
81,3,1,0,1
81,2,0,1,1
81,0,0,2,40
81,3,0,3,2
81,4,0,4,1
81,1,0,5,3
81,0,1,6,3
81,3,1,7,1
81,3,1,8,1
81,3,1,9,40
81,0,0,10,1
81,4,0,11,2
81,4,1,12,40
81,3,1,13,1
81,2,1,14,2
81,1,0,15,3
81,4,0,16,3
81,4,0,17,2
81,3,1,18,3
81,3,0,19,40
81,2,1,20,3
81,3,1,21,40
81,4,0,22,2
81,4,1,23,3
81,1,1,24,40
81,4,0,25,1
81,4,0,26,3
81,3,1,27,1
81,1,0,28,2
81,1,1,29,1
81,3,0,30,2
81,0,1,31,1
81,0,1,32,2
81,2,1,33,3
81,0,0,34,40
81,2,1,35,1
81,0,1,36,2
81,3,0,37,3
81,2,1,38,2
81,1,0,39,2
82,1,0,0,3
82,2,1,1,1
82,4,0,2,3
82,3,1,3,2
82,1,1,4,2
82,4,0,5,3
82,4,0,6,3
82,2,0,7,1
82,2,1,8,3
82,4,1,9,2
82,0,1,10,2
82,4,0,11,2
82,0,1,12,1
82,2,0,13,2
82,1,1,14,40
82,3,1,15,3
82,4,0,16,2
82,1,0,17,1
82,3,1,18,2
82,1,0,19,1
82,2,1,20,1
82,4,1,21,2
82,3,1,22,1
82,4,0,23,2
82,1,1,24,3
82,4,0,25,1
82,1,1,26,2
82,4,0,27,1
82,2,1,28,1
82,1,1,29,2
82,2,1,30,3
82,1,0,31,40
82,4,0,32,2
82,0,0,33,2
82,0,1,34,3
82,0,0,35,3
82,3,1,36,2
82,1,1,37,2
82,1,1,38,3
82,3,0,39,1
83,3,1,0,1
83,2,0,1,40
83,4,0,2,3
83,1,0,3,1
83,3,1,4,3
83,1,0,5,3
83,0,0,6,1
83,3,1,7,1
83,3,1,8,3
83,4,0,9,2
83,2,0,10,3
83,1,0,11,2
83,3,1,12,2
83,0,0,13,2
83,2,1,14,1
83,2,0,15,40
83,0,1,16,2
83,3,0,17,2
83,2,0,18,1
83,4,0,19,40
83,4,0,20,3
83,1,0,21,1
83,3,1,22,2
83,0,1,23,40
83,4,0,24,1
83,2,1,25,3
83,3,1,26,2
83,1,1,27,40
83,4,0,28,3
83,3,1,29,1
83,1,0,30,1
83,4,0,31,3
83,3,1,32,1
83,2,1,33,2
83,3,1,34,3
83,3,1,35,40
83,3,0,36,3
83,3,1,37,2
83,0,1,38,2
83,0,0,39,3
84,0,1,0,3
84,2,1,1,3
84,4,0,2,2
84,1,1,3,1
84,2,1,4,2
84,0,1,5,2
84,2,1,6,1
84,0,1,7,2
84,4,1,8,2
84,3,1,9,2
84,0,1,10,40
84,3,1,11,2
84,3,1,12,2
84,3,1,13,1
84,3,0,14,2
84,4,0,15,3
84,4,0,16,2
84,1,0,17,1
84,0,0,18,3
84,2,0,19,1
84,3,1,20,3
84,3,1,21,3
84,1,0,22,2
84,0,0,23,1
84,0,1,24,1
84,0,1,25,1
84,2,1,26,1
84,3,1,27,2
84,2,1,28,3
84,1,0,29,1
84,2,1,30,3
84,2,1,31,3
84,4,1,32,1
84,1,1,33,2
84,1,1,34,1
84,1,1,35,2
84,1,1,36,1
84,2,1,37,1
84,3,1,38,2
84,4,0,39,2
85,0,1,0,3
85,0,0,1,2
85,2,1,2,2
85,0,1,3,40
85,3,1,4,2
85,4,0,5,1
85,3,1,6,2
85,1,1,7,1
85,2,1,8,3
85,4,0,9,2
85,3,1,10,3
85,2,1,11,2
85,0,0,12,3
85,4,0,13,3
85,2,1,14,2
85,0,1,15,3
85,0,0,16,3
85,2,1,17,2
85,2,1,18,1
85,3,1,19,1
85,4,0,20,40
85,0,1,21,2
85,4,1,22,3
85,0,1,23,1
85,2,1,24,1
85,3,1,25,2
85,1,1,26,2
85,0,1,27,3
85,4,0,28,1
85,0,0,29,2
85,0,0,30,2
85,4,1,31,2
85,0,1,32,3
85,0,1,33,1
85,4,0,34,3
85,1,0,35,3
85,1,1,36,3
85,3,1,37,2
85,3,1,38,3
85,3,1,39,3
86,0,1,0,2
86,2,0,1,40
86,0,1,2,3
86,2,1,3,2
86,0,1,4,2
86,2,1,5,2
86,3,1,6,3
86,0,0,7,2
86,3,1,8,40
86,0,0,9,2
86,0,1,10,3
86,2,1,11,2
86,1,0,12,3
86,3,1,13,1
86,1,0,14,40
86,3,1,15,1
86,4,0,16,2
86,1,0,17,2
86,4,1,18,2
86,3,1,19,3
86,4,0,20,3
86,2,1,21,3
86,4,0,22,1
86,4,0,23,2
86,2,1,24,3
86,3,0,25,3
86,0,1,26,3
86,3,0,27,1
86,1,1,28,3
86,3,1,29,3
86,0,0,30,1
86,1,1,31,2
86,4,0,32,2
86,2,1,33,1
86,0,0,34,40
86,1,1,35,1
86,4,0,36,40
86,0,0,37,1
86,4,1,38,1
86,1,1,39,1
87,3,1,0,40
87,4,1,1,3
87,2,1,2,2
87,1,1,3,3
87,2,1,4,40
87,3,1,5,2
87,0,0,6,3
87,1,1,7,40
87,1,0,8,40
87,2,0,9,3
87,0,0,10,1
87,4,0,11,3
87,4,1,12,2
87,4,0,13,1
87,3,1,14,2
87,0,0,15,3
87,2,1,16,3
87,1,1,17,1
87,1,1,18,40
87,1,1,19,3
87,0,0,20,3
87,4,0,21,3
87,1,1,22,3
87,4,1,23,2
87,0,1,24,1
87,0,1,25,2
87,1,1,26,2
87,2,1,27,2
87,0,0,28,40
87,4,0,29,2
87,2,1,30,2
87,2,1,31,1
87,3,1,32,3
87,4,1,33,1
87,3,1,34,2
87,1,0,35,1
87,3,1,36,2
87,1,1,37,2
87,2,1,38,3
87,3,0,39,2
88,4,0,0,1
88,1,1,1,2
88,1,0,2,40
88,0,0,3,2
88,3,1,4,1
88,4,1,5,1
88,3,1,6,40
88,2,0,7,2
88,2,1,8,1
88,1,0,9,3
88,0,1,10,2
88,1,0,11,3
88,4,1,12,40
88,4,0,13,40
88,1,1,14,3
88,2,1,15,3
88,2,1,16,40
88,3,1,17,1
88,0,0,18,2
88,2,0,19,2
88,2,1,20,3
88,0,1,21,1
88,3,0,22,2
88,1,0,23,3
88,0,1,24,2
88,3,1,25,2
88,3,1,26,1
88,2,1,27,1
88,2,1,28,1
88,0,0,29,3
88,4,0,30,1
88,1,1,31,3
88,4,0,32,1
88,4,0,33,3
88,2,1,34,1
88,4,0,35,3
88,4,0,36,40
88,4,0,37,3
88,2,0,38,3
88,0,0,39,2
89,1,1,0,3
89,3,1,1,1
89,3,1,2,3
89,0,0,3,2
89,1,1,4,40
89,0,1,5,1
89,3,1,6,3
89,4,0,7,2
89,4,0,8,3
89,4,0,9,3
89,2,1,10,2
89,4,0,11,2
89,1,1,12,2
89,4,0,13,1
89,0,1,14,3
89,1,0,15,2
89,3,1,16,1
89,4,1,17,1
89,1,1,18,1
89,0,0,19,3
89,4,0,20,1
89,3,0,21,3
89,2,1,22,2
89,3,0,23,3
89,1,1,24,3
89,2,0,25,1
89,0,0,26,2
89,1,1,27,2
89,0,1,28,3
89,4,0,29,3
89,0,0,30,2
89,4,1,31,2
89,0,0,32,40
89,3,1,33,2
89,0,1,34,2
89,1,0,35,3
89,2,1,36,2
89,3,1,37,3
89,4,0,38,2
89,4,0,39,1
90,3,1,0,3
90,1,1,1,3
90,2,1,2,1
90,3,1,3,1
90,0,1,4,1
90,4,0,5,1
90,1,0,6,1
90,1,0,7,2
90,4,0,8,3
90,4,0,9,2
90,1,1,10,1
90,3,1,11,1
90,0,1,12,2
90,1,1,13,3
90,3,1,14,3
90,1,0,15,3
90,0,0,16,1
90,3,1,17,3
90,1,1,18,2
90,2,1,19,1
90,4,0,20,2
90,1,1,21,1
90,4,1,22,2
90,1,1,23,1
90,1,0,24,40
90,0,0,25,3
90,2,1,26,1
90,3,0,27,1
90,1,1,28,1
90,2,1,29,3
90,2,1,30,3
90,1,1,31,2
90,0,1,32,2
90,1,1,33,3
90,4,1,34,1
90,3,1,35,1
90,4,0,36,3
90,3,0,37,1
90,3,1,38,2
90,3,1,39,1
91,3,1,0,2
91,1,0,1,2
91,2,1,2,2
91,1,1,3,1
91,3,0,4,2
91,3,1,5,1
91,3,0,6,2
91,2,1,7,2
91,3,1,8,3
91,4,0,9,1
91,4,0,10,1
91,3,1,11,3
91,2,1,12,1
91,4,0,13,3
91,1,1,14,2
91,2,0,15,3
91,1,0,16,2
91,0,0,17,1
91,3,1,18,3
91,4,0,19,40
91,1,0,20,1
91,0,0,21,3
91,0,1,22,2
91,3,0,23,1
91,1,0,24,1
91,0,0,25,2
91,4,1,26,3
91,2,1,27,2
91,3,1,28,2
91,2,1,29,3
91,2,1,30,1
91,1,0,31,3
91,4,1,32,1
91,3,1,33,2
91,4,0,34,1
91,2,1,35,2
91,0,0,36,1
91,4,0,37,2
91,4,0,38,3
91,2,1,39,2
92,3,0,0,3
92,0,0,1,40
92,1,1,2,2
92,3,1,3,3
92,0,0,4,3
92,2,1,5,2
92,1,1,6,3
92,1,1,7,2
92,0,0,8,1
92,2,1,9,1
92,3,1,10,3
92,1,1,11,1
92,1,0,12,3
92,3,1,13,1
92,4,1,14,3
92,0,0,15,2
92,1,1,16,40
92,4,0,17,1
92,0,1,18,3
92,0,0,19,1
92,4,0,20,3
92,1,1,21,3
92,0,1,22,1
92,4,0,23,1
92,4,0,24,3
92,3,1,25,40
92,2,0,26,2
92,4,1,27,1
92,0,0,28,2
92,4,0,29,1
92,3,1,30,1
92,0,1,31,3
92,4,0,32,3
92,4,0,33,2
92,2,1,34,1
92,3,1,35,2
92,3,1,36,3
92,1,1,37,2
92,2,1,38,1
92,1,1,39,1
93,1,1,0,2
93,2,1,1,2
93,0,0,2,3
93,3,0,3,3
93,0,0,4,3
93,2,1,5,1
93,4,0,6,3
93,1,0,7,1
93,3,1,8,3
93,3,1,9,1
93,2,1,10,2
93,3,0,11,2
93,1,0,12,3
93,1,0,13,1
93,2,1,14,1
93,2,1,15,1
93,4,1,16,2
93,4,1,17,40
93,4,0,18,40
93,1,1,19,2
93,1,0,20,2
93,2,1,21,3
93,3,0,22,1
93,4,0,23,1
93,2,1,24,40
93,3,0,25,2
93,3,0,26,1
93,3,0,27,3
93,2,1,28,1
93,4,0,29,40
93,2,1,30,3
93,2,0,31,1
93,4,0,32,2
93,0,1,33,2
93,2,0,34,40
93,3,0,35,40
93,4,0,36,2
93,4,0,37,1
93,1,1,38,3
93,0,0,39,3
94,1,1,0,2
94,3,0,1,2
94,0,0,2,40
94,4,0,3,40
94,2,1,4,2
94,3,1,5,2
94,0,1,6,2
94,2,0,7,40
94,3,1,8,1
94,3,0,9,40
94,3,1,10,2
94,2,1,11,3
94,1,1,12,1
94,0,0,13,1
94,4,0,14,1
94,0,1,15,3
94,4,0,16,3
94,1,1,17,1
94,2,1,18,3
94,3,1,19,3
94,2,1,20,1
94,4,1,21,3
94,4,1,22,2
94,4,0,23,1
94,1,1,24,3
94,0,1,25,3
94,3,1,26,1
94,2,1,27,3
94,4,0,28,1
94,2,1,29,1
94,1,1,30,40
94,4,1,31,2
94,1,0,32,1
94,0,1,33,3
94,4,0,34,2
94,1,0,35,2
94,4,1,36,2
94,1,0,37,1
94,1,1,38,2
94,1,1,39,3
95,3,1,0,1
95,4,0,1,2
95,2,1,2,2
95,0,1,3,3
95,2,1,4,2
95,3,1,5,3
95,1,0,6,3
95,4,0,7,3
95,3,1,8,1
95,3,1,9,1
95,2,1,10,1
95,1,0,11,2
95,4,0,12,2
95,4,0,13,1
95,2,1,14,3
95,2,1,15,3
95,4,1,16,40
95,2,1,17,3
95,3,1,18,3
95,4,0,19,2
95,3,1,20,3
95,4,1,21,40
95,4,0,22,3
95,0,0,23,40
95,4,0,24,3
95,4,0,25,2
95,0,0,26,1
95,4,1,27,40
95,3,1,28,1
95,4,1,29,2
95,2,1,30,40
95,4,1,31,3
95,0,0,32,1
95,1,1,33,1
95,3,1,34,1
95,1,1,35,2
95,4,0,36,3
95,1,0,37,2
95,4,0,38,2
95,1,1,39,1
96,2,1,0,3
96,4,0,1,3
96,1,1,2,2
96,3,0,3,40
96,3,0,4,1
96,4,1,5,40
96,4,0,6,3
96,0,0,7,3
96,1,0,8,2
96,2,1,9,1
96,3,0,10,1
96,1,0,11,3
96,4,1,12,2
96,0,0,13,3
96,3,1,14,1
96,2,0,15,1
96,4,0,16,3
96,3,1,17,2
96,1,0,18,3
96,3,1,19,1
96,1,0,20,3
96,2,1,21,3
96,2,1,22,1
96,0,0,23,2
96,4,1,24,2
96,4,0,25,40
96,0,0,26,2
96,0,0,27,2
96,4,0,28,1
96,2,0,29,1
96,3,1,30,3
96,2,1,31,2
96,2,1,32,1
96,1,0,33,1
96,0,0,34,3
96,2,1,35,1
96,3,1,36,3
96,3,0,37,1
96,4,0,38,3
96,1,0,39,3
97,1,1,0,3
97,2,1,1,3
97,2,1,2,3
97,2,1,3,2
97,1,1,4,2
97,0,0,5,3
97,1,0,6,1
97,3,1,7,2
97,1,0,8,3
97,3,1,9,1
97,2,0,10,1
97,4,0,11,40
97,3,0,12,2
97,0,1,13,1
97,1,1,14,3
97,3,1,15,3
97,1,0,16,1
97,2,1,17,1
97,1,0,18,3
97,2,1,19,2
97,2,1,20,2
97,3,1,21,3
97,3,0,22,2
97,3,0,23,1
97,2,1,24,3
97,4,0,25,2
97,2,0,26,2
97,4,0,27,3
97,3,1,28,2
97,3,1,29,1
97,2,1,30,3
97,3,1,31,1
97,4,0,32,1
97,0,0,33,2
97,1,1,34,1
97,0,0,35,3
97,0,1,36,2
97,0,1,37,2
97,1,1,38,3
97,1,1,39,1
98,2,0,0,1
98,1,1,1,3
98,4,1,2,1
98,4,0,3,1
98,1,1,4,3
98,3,1,5,3
98,0,0,6,3
98,2,0,7,2
98,2,1,8,40
98,1,0,9,1
98,1,0,10,1
98,1,1,11,3
98,4,0,12,3
98,2,1,13,1
98,4,1,14,1
98,0,1,15,3
98,1,1,16,1
98,2,0,17,40
98,1,1,18,1
98,0,0,19,3
98,3,0,20,2
98,2,1,21,3
98,3,0,22,2
98,1,0,23,2
98,4,1,24,2
98,0,1,25,2
98,4,0,26,3
98,4,1,27,3
98,3,0,28,1
98,4,0,29,2
98,4,1,30,3
98,0,1,31,2
98,3,0,32,2
98,1,1,33,1
98,0,1,34,1
98,4,0,35,2
98,3,1,36,3
98,2,1,37,3
98,0,1,38,2
98,0,1,39,3
99,1,0,0,2
99,1,1,1,3
99,4,1,2,3
99,3,1,3,40
99,0,0,4,3
99,4,1,5,1
99,3,0,6,3
99,4,0,7,40
99,0,1,8,1
99,1,0,9,2
99,3,1,10,3
99,2,1,11,40
99,4,0,12,40
99,3,1,13,3
99,2,1,14,1
99,1,0,15,2
99,3,0,16,1
99,4,1,17,2
99,1,0,18,2
99,0,1,19,1
99,1,1,20,2
99,0,1,21,2
99,3,1,22,2
99,1,1,23,1
99,3,1,24,2
99,0,1,25,40
99,0,1,26,3
99,0,1,27,1
99,1,0,28,1
99,2,1,29,40
99,1,1,30,1
99,3,1,31,3
99,0,1,32,3
99,1,0,33,1
99,4,0,34,3
99,4,0,35,3
99,3,0,36,3
99,2,1,37,1
99,0,0,38,3
99,2,1,39,2
100,3,1,0,40
100,1,1,1,3
100,2,0,2,2
100,3,0,3,1
100,4,1,4,3
100,0,0,5,3
100,3,1,6,2
100,2,1,7,3
100,4,0,8,1
100,3,1,9,1
100,2,0,10,3
100,0,0,11,2
100,1,0,12,1
100,2,1,13,2
100,1,0,14,3
100,0,0,15,2
100,4,1,16,2
100,0,1,17,3
100,4,0,18,2
100,1,1,19,1
100,1,0,20,2
100,1,1,21,1
100,0,1,22,2
100,3,1,23,3
100,2,1,24,1
100,2,1,25,1
100,1,1,26,3
100,3,1,27,1
100,3,1,28,2
100,3,0,29,2
100,0,0,30,1
100,1,1,31,3
100,2,1,32,3
100,4,1,33,3
100,3,1,34,2
100,1,0,35,40
100,1,1,36,1
100,3,1,37,1
100,3,1,38,2
100,1,0,39,3
101,0,0,0,2
101,2,1,1,1
101,4,0,2,1
101,2,1,3,2
101,3,1,4,1
101,3,1,5,3
101,2,1,6,2
101,3,1,7,3
101,3,1,8,2
101,2,1,9,2
101,1,0,10,40
101,4,0,11,2
101,2,1,12,3
101,4,0,13,2
101,3,0,14,1
101,0,1,15,2
101,3,1,16,2
101,4,0,17,3
101,0,0,18,2
101,0,1,19,1
101,4,0,20,1
101,1,1,21,2
101,2,1,22,2
101,2,1,23,3
101,4,0,24,40
101,1,1,25,2
101,4,1,26,1
101,4,0,27,2
101,4,0,28,2
101,4,1,29,1
101,4,0,30,1
101,0,1,31,1
101,4,0,32,3
101,3,1,33,2
101,1,0,34,2
101,2,0,35,3
101,3,0,36,2
101,4,0,37,2
101,1,1,38,1
101,1,1,39,3
102,3,1,0,40
102,3,0,1,2
102,0,0,2,1
102,3,0,3,1
102,0,0,4,2
102,4,0,5,2
102,0,1,6,3
102,2,1,7,1
102,4,1,8,3
102,4,1,9,40
102,3,0,10,2
102,4,1,11,40
102,2,1,12,1
102,0,1,13,40
102,3,1,14,2
102,0,1,15,3
102,0,1,16,1
102,2,1,17,2
102,0,0,18,1
102,1,1,19,2
102,3,1,20,1
102,3,0,21,3
102,1,1,22,2
102,4,1,23,3
102,3,0,24,3
102,0,0,25,40
102,0,0,26,3
102,2,0,27,1
102,0,1,28,2
102,3,1,29,1
102,0,1,30,3
102,1,1,31,3
102,3,1,32,3
102,4,0,33,3
102,4,0,34,2
102,1,0,35,3
102,3,0,36,1
102,2,1,37,3
102,2,1,38,1
102,2,1,39,1
103,4,0,0,3
103,2,0,1,3
103,2,1,2,3
103,3,0,3,1
103,1,1,4,3
103,4,0,5,3
103,3,1,6,2
103,4,0,7,2
103,3,1,8,2
103,0,1,9,2
103,2,1,10,40
103,0,0,11,2
103,3,1,12,2
103,2,1,13,1
103,0,0,14,2
103,3,1,15,3
103,1,0,16,1
103,3,0,17,2
103,3,1,18,40
103,1,1,19,40
103,2,1,20,2
103,4,1,21,3
103,2,1,22,2
103,2,1,23,3
103,3,0,24,1
103,0,0,25,3
103,3,1,26,3
103,4,1,27,3
103,0,0,28,1
103,1,0,29,1
103,3,0,30,1
103,2,1,31,3
103,4,0,32,3
103,3,1,33,3
103,0,0,34,2
103,3,1,35,2
103,0,1,36,2
103,1,1,37,1
103,0,1,38,3
103,1,1,39,2
104,0,0,0,3
104,0,1,1,3
104,0,0,2,40
104,0,0,3,2
104,4,1,4,1
104,3,0,5,3
104,2,1,6,2
104,4,1,7,1
104,3,1,8,1
104,1,1,9,3
104,2,1,10,2
104,2,1,11,3
104,3,0,12,40
104,0,1,13,2
104,0,0,14,40
104,4,0,15,2
104,2,1,16,1
104,3,1,17,1
104,2,0,18,1
104,0,0,19,3
104,0,0,20,2
104,2,1,21,2
104,3,1,22,1
104,3,1,23,3
104,0,1,24,1
104,0,1,25,2
104,2,1,26,1
104,4,0,27,1
104,3,1,28,2
104,3,0,29,3
104,1,0,30,2
104,4,0,31,2
