student_idx,item_idx,correct,t,delta_t
69,2,0,34,3
69,1,1,35,2
69,1,0,36,1
69,3,0,37,1
69,2,1,38,40
69,4,0,39,2
70,2,0,0,2
70,1,1,1,2
70,4,0,2,2
70,4,0,3,2
70,1,1,4,1
70,1,1,5,1
70,1,1,6,1
70,1,0,7,2
70,0,0,8,2
70,1,1,9,2
70,4,0,10,1
70,0,1,11,2
70,3,0,12,2
70,4,0,13,3
70,1,1,14,2
70,2,0,15,1
70,1,1,16,40
70,0,1,17,2
70,1,1,18,2
70,4,0,19,1
70,3,1,20,3
70,1,1,21,3
70,2,1,22,2
70,4,1,23,1
70,0,0,24,3
70,3,0,25,2
70,0,0,26,1
70,3,1,27,2
70,2,0,28,3
70,4,1,29,1
70,2,0,30,3
70,0,0,31,3
70,2,1,32,2
70,1,1,33,2
70,4,1,34,3
70,2,0,35,2
70,3,0,36,40
70,2,0,37,3
70,1,1,38,2
70,4,0,39,2
71,4,0,0,1
71,4,0,1,3
71,1,0,2,1
71,1,1,3,1
71,2,0,4,3
71,2,0,5,1
71,4,1,6,40
71,4,0,7,40
71,4,0,8,1
71,2,0,9,3
71,3,0,10,3
71,2,0,11,3
71,1,0,12,2
71,0,1,13,3
71,1,1,14,1
71,3,1,15,3
71,4,0,16,2
71,3,0,17,2
71,0,1,18,1
71,1,0,19,40
71,3,1,20,3
71,1,1,21,2
71,3,1,22,2
71,3,0,23,3
71,3,0,24,40
71,4,0,25,2
71,3,1,26,40
71,0,0,27,2
71,0,1,28,3
71,2,1,29,2
71,1,0,30,3
71,3,1,31,1
71,1,0,32,40
71,3,0,33,1
71,4,0,34,2
71,1,0,35,2
71,4,1,36,2
71,3,1,37,3
71,4,0,38,3
71,2,0,39,3
72,4,0,0,40
72,1,1,1,1
72,4,1,2,40
72,0,0,3,1
72,4,1,4,1
72,1,1,5,1
72,3,0,6,3
72,1,0,7,2
72,0,0,8,1
72,0,0,9,3
72,3,1,10,40
72,4,1,11,3
72,2,1,12,2
72,1,1,13,3
72,2,1,14,40
72,3,0,15,2
72,0,0,16,3
72,1,1,17,40
72,1,0,18,40
72,2,0,19,3
72,0,0,20,1
72,4,0,21,3
72,4,1,22,2
72,4,1,23,1
72,3,1,24,2
72,0,0,25,3
72,2,0,26,3
72,1,1,27,1
72,1,1,28,40
72,1,1,29,3
72,0,0,30,3
72,4,0,31,3
72,1,1,32,3
72,4,1,33,2
72,0,1,34,1
72,0,1,35,2
72,1,1,36,2
72,2,0,37,2
72,0,0,38,40
72,4,0,39,2
73,2,1,0,40
73,4,0,1,2
73,1,0,2,2
73,3,1,3,2
73,3,0,4,1
73,0,1,5,2
73,3,1,6,40
73,1,1,7,1
73,1,1,8,40
73,3,0,9,3
73,2,0,10,3
73,3,0,11,3
73,1,1,12,2
73,0,0,13,2
73,3,1,14,1
73,2,0,15,1
73,3,1,16,2
73,3,1,17,40
73,2,1,18,3
73,0,1,19,1
73,2,0,20,2
73,3,1,21,2
73,3,0,22,1
73,0,1,23,3
73,2,0,24,1
73,3,1,25,1
73,1,1,26,40
73,0,1,27,40
73,4,1,28,1
73,0,1,29,1
73,1,0,30,1
73,1,1,31,3
73,2,0,32,1
73,3,1,33,1
73,0,0,34,2
73,2,1,35,3
73,1,0,36,3
73,3,0,37,1
73,2,0,38,40
73,4,0,39,3
74,4,0,0,2
74,1,0,1,1
74,3,0,2,2
74,3,1,3,3
74,2,0,4,1
74,2,0,5,1
74,3,1,6,3
74,2,0,7,1
74,3,1,8,40
74,1,1,9,2
74,4,1,10,2
74,1,1,11,1
74,0,0,12,3
74,2,1,13,2
74,3,0,14,2
74,4,1,15,3
74,3,0,16,2
74,2,0,17,3
74,4,1,18,2
74,0,0,19,2
74,4,0,20,2
74,4,0,21,3
74,2,0,22,1
74,0,1,23,3
74,1,1,24,1
74,4,0,25,3
74,0,0,26,40
74,4,1,27,1
74,0,1,28,3
74,0,0,29,1
74,1,1,30,1
74,1,1,31,1
74,1,0,32,2
74,0,0,33,1
74,3,1,34,1
74,3,1,35,1
74,2,1,36,1
74,1,1,37,3
74,4,1,38,1
74,3,1,39,2
75,3,1,0,3
75,2,0,1,1
75,4,0,2,2
75,3,1,3,3
75,0,0,4,1
75,1,0,5,3
75,3,1,6,2
75,3,1,7,1
75,2,0,8,2
75,1,1,9,3
75,4,0,10,1
75,2,0,11,2
75,2,0,12,1
75,4,1,13,3
75,2,0,14,2
75,3,0,15,40
75,4,0,16,1
75,2,0,17,1
75,0,0,18,3
75,1,1,19,1
75,0,1,20,3
75,0,0,21,2
75,0,1,22,2
75,1,0,23,3
75,4,1,24,2
75,2,0,25,1
75,0,1,26,40
75,1,0,27,3
75,0,1,28,1
75,1,0,29,3
75,3,1,30,2
75,1,0,31,2
75,2,0,32,2
75,1,1,33,1
75,3,0,34,2
75,3,0,35,1
75,3,0,36,2
75,2,0,37,2
75,3,1,38,3
75,4,0,39,1
76,1,1,0,1
76,0,1,1,2
76,4,0,2,3
76,3,1,3,3
76,3,0,4,1
76,3,1,5,2
76,2,1,6,2
76,0,1,7,2
76,2,0,8,1
76,4,0,9,3
76,0,0,10,1
76,0,1,11,1
76,2,1,12,3
76,4,0,13,2
76,3,0,14,3
76,3,0,15,2
76,2,0,16,2
76,3,0,17,1
76,2,0,18,1
76,3,1,19,2
76,2,0,20,3
76,4,1,21,2
76,1,0,22,40
76,3,0,23,3
76,4,1,24,1
76,2,0,25,2
76,4,1,26,1
76,1,1,27,2
76,3,1,28,1
76,3,1,29,40
76,1,0,30,3
76,0,0,31,1
76,3,0,32,40
76,2,0,33,1
76,4,0,34,3
76,0,0,35,3
76,4,0,36,1
76,2,1,37,1
76,4,1,38,1
76,2,1,39,1
77,3,1,0,2
77,4,0,1,3
77,0,0,2,2
77,2,1,3,1
77,1,1,4,2
77,0,1,5,3
77,3,1,6,3
77,3,0,7,2
77,1,1,8,2
77,2,1,9,3
77,3,1,10,2
77,2,0,11,3
77,0,0,12,1
77,0,1,13,2
77,1,1,14,3
77,4,0,15,1
77,3,0,16,3
77,3,0,17,3
77,4,0,18,2
77,3,0,19,1
77,1,0,20,3
77,0,0,21,2
77,2,0,22,40
77,2,1,23,2
77,2,0,24,1
77,4,0,25,3
77,3,1,26,2
77,0,1,27,2
77,0,1,28,40
77,0,1,29,3
77,2,0,30,40
77,4,1,31,40
77,0,0,32,1
77,1,0,33,1
77,2,0,34,2
77,4,0,35,3
77,0,0,36,3
77,1,1,37,2
77,3,0,38,1
77,4,0,39,3
78,4,1,0,1
78,4,0,1,1
78,3,1,2,1
78,1,1,3,1
78,0,0,4,2
78,1,1,5,2
78,0,0,6,2
78,3,0,7,40
78,2,0,8,1
78,0,1,9,1
78,4,1,10,2
78,2,0,11,1
78,1,1,12,1
78,0,1,13,3
78,3,1,14,3
78,3,0,15,2
78,3,0,16,1
78,2,0,17,1
78,3,1,18,40
78,3,1,19,1
78,3,1,20,3
78,4,0,21,1
78,1,1,22,2
78,4,0,23,3
78,3,1,24,2
78,0,1,25,3
78,4,0,26,3
78,2,1,27,40
78,1,0,28,3
78,1,0,29,2
78,2,1,30,1
78,0,0,31,3
78,0,1,32,1
78,0,1,33,1
78,1,0,34,2
78,0,0,35,1
78,2,0,36,40
78,1,0,37,3
78,3,0,38,1
78,2,1,39,2
79,4,0,0,1
79,4,1,1,2
79,0,0,2,2
79,4,0,3,2
79,1,0,4,1
79,2,1,5,3
79,1,1,6,3
79,4,0,7,40
79,2,1,8,3
79,2,0,9,3
79,0,0,10,2
79,4,0,11,2
79,4,1,12,3
79,1,0,13,1
79,3,0,14,2
79,2,0,15,2
79,4,0,16,2
79,0,1,17,1
79,4,1,18,1
79,2,0,19,40
79,1,0,20,1
79,1,1,21,3
79,4,0,22,2
79,3,1,23,1
79,0,1,24,1
79,4,1,25,2
79,2,1,26,40
79,4,1,27,3
79,0,0,28,1
79,1,1,29,1
79,3,1,30,1
79,1,1,31,2
79,4,0,32,3
79,1,0,33,2
79,4,0,34,2
79,1,1,35,1
79,3,0,36,1
79,0,1,37,3
79,4,0,38,3
79,4,1,39,40
80,2,0,0,3
80,1,1,1,3
80,3,0,2,3
80,3,0,3,3
80,1,1,4,3
80,4,0,5,3
80,0,1,6,2
80,1,0,7,1
80,1,1,8,1
80,3,0,9,2
80,4,0,10,3
80,4,1,11,3
80,1,1,12,3
80,0,0,13,2
80,0,0,14,2
80,4,0,15,1
80,2,0,16,1
80,3,1,17,3
80,2,0,18,2
80,2,0,19,1
80,1,0,20,1
80,0,0,21,3
80,2,0,22,1
80,3,1,23,3
80,3,0,24,1
80,4,0,25,3
80,1,0,26,3
80,1,1,27,2
80,4,0,28,3
80,1,1,29,3
80,1,0,30,3
80,1,1,31,1
80,3,0,32,2
80,1,0,33,1
80,1,1,34,3
80,2,1,35,2
80,3,1,36,3
80,0,0,37,2
80,3,1,38,2
80,1,0,39,3
81,1,0,0,3
81,2,0,1,3
81,1,0,2,2
81,3,1,3,3
81,2,1,4,2
81,2,1,5,3
81,4,1,6,3
81,3,1,7,3
81,0,0,8,2
81,3,0,9,3
81,1,1,10,3
81,0,0,11,1
81,2,1,12,2
81,1,0,13,40
81,1,0,14,2
81,2,0,15,1
81,0,0,16,1
81,3,1,17,2
81,1,0,18,1
81,1,1,19,2
81,1,1,20,2
81,1,1,21,40
81,2,1,22,1
81,0,0,23,2
81,4,1,24,3
81,1,1,25,3
81,0,0,26,1
81,3,0,27,2
81,2,0,28,1
81,1,1,29,2
81,4,1,30,2
81,4,0,31,40
81,4,0,32,2
81,0,0,33,2
81,3,1,34,3
81,0,1,35,3
81,3,0,36,1
81,4,1,37,3
81,2,0,38,3
81,3,1,39,1
82,1,0,0,1
82,1,1,1,2
82,0,1,2,3
82,1,1,3,3
82,3,1,4,40
82,3,0,5,3
82,0,0,6,2
82,3,0,7,3
82,2,0,8,3
82,0,0,9,3
82,1,1,10,1
82,0,1,11,1
82,3,0,12,3
82,3,0,13,40
82,0,1,14,2
82,1,0,15,2
82,1,1,16,3
82,4,1,17,3
82,3,1,18,40
82,0,0,19,3
82,4,1,20,1
82,3,0,21,3
82,4,0,22,40
82,0,1,23,1
82,1,0,24,2
82,3,1,25,3
82,2,0,26,40
82,4,1,27,40
82,3,1,28,3
82,2,0,29,1
82,1,0,30,2
82,3,0,31,1
82,4,1,32,2
82,1,0,33,2
82,0,1,34,1
82,1,1,35,2
82,0,1,36,2
82,3,1,37,2
82,1,1,38,1
82,3,0,39,2
83,0,0,0,3
83,2,1,1,2
83,1,1,2,3
83,3,1,3,2
83,0,1,4,1
83,3,0,5,1
83,3,1,6,40
83,1,1,7,3
83,2,0,8,2
83,3,0,9,1
83,4,1,10,3
83,0,0,11,3
83,3,1,12,2
83,2,0,13,3
83,4,0,14,1
83,3,1,15,1
83,2,0,16,3
83,0,0,17,2
83,1,0,18,1
83,2,0,19,2
83,1,0,20,3
83,0,0,21,2
83,4,1,22,2
83,0,1,23,3
83,4,1,24,2
83,1,1,25,1
83,1,0,26,2
83,1,1,27,1
83,0,1,28,2
83,3,1,29,3
83,2,0,30,1
83,2,1,31,1
83,1,0,32,3
83,3,0,33,1
83,3,1,34,2
83,3,0,35,2
83,0,0,36,1
83,1,1,37,3
83,2,1,38,3
83,4,1,39,3
84,3,0,0,2
84,2,1,1,3
84,3,0,2,2
84,1,1,3,2
84,0,0,4,1
84,3,1,5,1
84,1,1,6,3
84,1,0,7,3
84,3,0,8,40
84,2,1,9,2
84,0,1,10,2
84,0,0,11,1
84,2,0,12,2
84,4,1,13,3
84,0,0,14,1
84,2,0,15,40
84,1,0,16,2
84,0,1,17,1
84,4,1,18,1
84,1,1,19,2
84,2,0,20,2
84,2,0,21,3
84,4,0,22,40
84,1,1,23,2
84,4,1,24,1
84,4,0,25,2
84,4,0,26,2
84,4,1,27,1
84,4,0,28,1
84,0,1,29,1
84,4,0,30,3
84,3,1,31,2
84,1,0,32,2
84,2,0,33,3
84,3,0,34,2
84,4,0,35,2
84,1,1,36,1
84,1,1,37,3
84,0,0,38,2
84,2,1,39,2
85,3,0,0,2
85,4,1,1,40
85,2,1,2,1
85,0,0,3,40
85,3,1,4,2
85,0,1,5,3
85,0,1,6,1
85,2,0,7,2
85,0,0,8,1
85,1,1,9,2
85,3,1,10,1
85,3,0,11,3
85,1,1,12,2
85,4,1,13,3
85,3,0,14,3
85,0,0,15,40
85,0,0,16,3
85,2,0,17,1
85,0,1,18,2
85,3,1,19,1
85,0,1,20,3
85,1,1,21,3
85,3,1,22,3
85,4,0,23,3
85,4,0,24,2
85,1,0,25,3
85,3,0,26,1
85,2,1,27,3
85,2,0,28,1
85,2,0,29,1
85,4,1,30,2
85,1,1,31,3
85,0,0,32,3
85,3,1,33,2
85,2,0,34,3
85,2,0,35,3
85,2,1,36,3
85,3,0,37,1
85,1,0,38,3
85,4,0,39,3
86,3,1,0,40
86,2,0,1,1
86,4,0,2,1
86,0,0,3,2
86,4,0,4,2
86,0,1,5,1
86,1,0,6,3
86,0,0,7,1
86,2,0,8,1
86,3,1,9,2
86,3,1,10,1
86,4,1,11,1
86,4,0,12,3
86,4,0,13,2
86,0,0,14,2
86,4,0,15,40
86,0,0,16,3
86,3,0,17,1
86,0,1,18,3
86,2,0,19,1
86,0,0,20,2
86,1,1,21,1
86,0,1,22,40
86,3,0,23,1
86,2,0,24,3
86,2,0,25,40
86,2,0,26,3
86,3,0,27,1
86,4,0,28,2
86,0,0,29,2
86,4,1,30,1
86,3,0,31,3
86,2,1,32,2
86,4,1,33,1
86,3,0,34,1
86,1,1,35,3
86,2,0,36,2
86,2,0,37,3
86,3,0,38,40
86,0,0,39,2
87,1,0,0,1
87,3,0,1,3
87,0,1,2,1
87,1,0,3,1
87,1,0,4,2
87,1,0,5,3
87,0,0,6,2
87,1,1,7,3
87,1,1,8,2
87,3,0,9,40
87,4,1,10,2
87,4,0,11,3
87,1,0,12,3
87,1,0,13,1
87,2,0,14,3
87,1,1,15,1
87,2,0,16,2
87,0,0,17,1
87,0,0,18,2
87,1,0,19,40
87,4,1,20,1
87,2,0,21,3
87,4,0,22,1
87,0,0,23,1
87,1,0,24,1
87,3,1,25,40
87,4,0,26,1
87,4,0,27,2
87,2,1,28,3
87,2,0,29,40
87,4,0,30,1
87,0,1,31,2
87,0,1,32,40
87,3,0,33,3
87,2,0,34,2
87,4,1,35,2
87,4,0,36,40
87,4,1,37,3
87,2,1,38,3
87,2,0,39,3
88,2,0,0,2
88,0,1,1,3
88,2,1,2,1
88,3,0,3,2
88,3,1,4,40
88,0,0,5,3
88,2,0,6,3
88,3,0,7,1
88,1,0,8,3
88,3,1,9,40
88,1,0,10,1
88,1,1,11,3
88,0,0,12,1
88,3,0,13,2
88,2,0,14,1
88,0,1,15,2
88,1,1,16,1
88,4,0,17,40
88,2,1,18,3
88,3,0,19,2
88,3,1,20,40
88,1,0,21,2
88,1,0,22,2
88,1,1,23,1
88,3,0,24,1
88,3,1,25,1
88,4,0,26,3
88,2,0,27,3
88,1,0,28,1
88,1,1,29,3
88,3,1,30,1
88,4,0,31,1
88,3,0,32,2
88,1,0,33,2
88,4,0,34,40
88,2,1,35,3
88,2,0,36,2
88,3,0,37,40
88,4,0,38,2
88,2,0,39,1
89,3,0,0,3
89,4,0,1,3
89,1,0,2,1
89,2,0,3,2
89,1,0,4,3
89,2,0,5,3
89,0,1,6,2
89,3,1,7,2
89,1,0,8,2
89,1,0,9,2
89,4,0,10,1
89,3,0,11,2
89,3,0,12,40
89,4,0,13,2
89,1,1,14,40
89,3,0,15,2
89,3,0,16,3
89,1,0,17,2
89,0,0,18,3
89,0,1,19,3
89,2,0,20,1
89,3,1,21,2
89,0,0,22,1
89,2,1,23,3
89,2,1,24,1
89,2,0,25,2
89,0,0,26,1
89,4,0,27,2
89,2,0,28,2
89,4,0,29,40
89,1,0,30,3
89,4,1,31,2
89,4,1,32,1
89,4,0,33,3
89,3,1,34,3
89,3,1,35,2
89,0,0,36,1
89,4,0,37,1
89,2,0,38,2
89,2,0,39,2
90,0,0,0,3
90,4,0,1,1
90,3,1,2,2
90,2,0,3,1
90,1,0,4,2
90,0,1,5,3
90,3,0,6,1
90,4,1,7,3
90,3,1,8,3
90,1,0,9,2
90,4,0,10,1
90,2,0,11,2
90,2,0,12,3
90,1,0,13,2
90,4,0,14,1
90,0,0,15,2
90,1,0,16,2
90,2,1,17,1
90,4,1,18,2
90,0,0,19,3
90,2,0,20,40
90,3,0,21,1
90,4,0,22,2
90,4,1,23,3
90,0,1,24,2
90,4,0,25,1
90,2,0,26,2
90,2,0,27,2
90,3,0,28,2
90,0,0,29,3
90,2,1,30,3
90,1,1,31,2
90,4,0,32,1
90,2,0,33,2
90,0,1,34,40
90,3,0,35,3
90,1,0,36,3
90,2,0,37,3
90,2,0,38,1
90,2,0,39,3
91,2,1,0,1
91,1,1,1,1
91,3,1,2,1
91,2,0,3,1
91,1,1,4,2
91,2,0,5,2
91,0,0,6,1
91,3,0,7,1
91,2,1,8,1
91,4,0,9,3
91,3,0,10,1
91,1,0,11,2
91,1,1,12,1
91,1,1,13,2
91,4,0,14,1
91,0,0,15,3
91,3,1,16,1
91,0,1,17,1
91,1,1,18,2
91,0,0,19,3
91,0,1,20,2
91,4,0,21,40
91,4,0,22,2
91,3,0,23,3
91,0,0,24,3
91,4,0,25,3
91,2,0,26,3
91,4,0,27,1
91,0,1,28,40
91,1,0,29,3
91,0,0,30,2
91,0,1,31,1
91,4,1,32,1
91,4,0,33,2
91,4,1,34,3
91,4,0,35,1
91,1,0,36,2
91,2,0,37,3
91,2,0,38,2
91,2,0,39,3
92,2,0,0,1
92,3,0,1,1
92,2,0,2,1
92,2,0,3,3
92,4,0,4,3
92,0,0,5,2
92,0,0,6,2
92,3,1,7,1
92,1,0,8,2
92,1,0,9,1
92,3,1,10,2
92,0,1,11,3
92,2,0,12,1
92,4,0,13,3
92,1,1,14,1
92,0,0,15,3
92,1,1,16,1
92,2,1,17,2
92,2,0,18,2
92,0,1,19,3
92,2,0,20,2
92,2,0,21,1
92,4,0,22,3
92,1,1,23,2
92,1,0,24,2
92,2,1,25,2
92,2,0,26,1
92,3,0,27,2
92,0,1,28,1
92,2,0,29,3
92,3,0,30,3
92,2,0,31,3
92,2,1,32,2
92,1,1,33,2
92,3,1,34,2
92,3,0,35,2
92,3,1,36,1
92,1,1,37,3
92,4,0,38,1
92,3,0,39,2
93,2,1,0,2
93,3,0,1,3
93,0,0,2,3
93,4,1,3,3
93,2,0,4,3
93,1,1,5,3
93,4,0,6,1
93,0,0,7,3
93,1,0,8,1
93,3,0,9,3
93,2,0,10,2
93,2,0,11,3
93,3,0,12,1
93,3,1,13,2
93,2,0,14,1
93,0,0,15,1
93,2,1,16,2
93,3,0,17,2
93,1,1,18,3
93,1,1,19,3
93,2,0,20,2
93,2,0,21,3
93,4,0,22,2
93,4,0,23,2
93,1,0,24,3
93,4,0,25,2
93,4,0,26,1
93,3,0,27,1
93,3,1,28,3
93,2,1,29,2
93,4,1,30,40
93,3,1,31,1
93,4,0,32,1
93,1,0,33,3
93,2,1,34,1
93,3,0,35,2
93,0,1,36,3
93,1,0,37,1
93,0,1,38,2
93,0,0,39,3
94,4,1,0,2
94,1,1,1,3
94,3,0,2,1
94,2,0,3,3
94,0,1,4,1
94,2,0,5,1
94,3,1,6,1
94,2,0,7,3
94,2,0,8,1
94,0,1,9,3
94,0,0,10,2
94,3,0,11,2
94,4,0,12,1
94,4,0,13,3
94,0,0,14,40
94,2,1,15,3
94,0,1,16,2
94,0,1,17,2
94,1,0,18,2
94,3,0,19,3
94,0,1,20,2
94,1,0,21,3
94,2,1,22,1
94,3,0,23,40
94,3,0,24,3
94,0,0,25,3
94,3,0,26,2
94,0,0,27,3
94,2,0,28,3
94,1,0,29,3
94,1,1,30,1
94,0,1,31,3
94,0,0,32,1
94,0,0,33,3
94,4,0,34,1
94,2,0,35,3
94,0,0,36,2
94,3,1,37,40
94,2,0,38,1
94,2,0,39,2
95,1,0,0,1
95,1,0,1,3
95,1,0,2,3
95,0,1,3,2
95,0,1,4,3
95,1,1,5,40
95,0,0,6,40
95,0,1,7,1
95,3,1,8,1
95,4,1,9,40
95,3,1,10,3
95,2,0,11,40
95,3,0,12,2
95,4,0,13,1
95,0,1,14,3
95,1,1,15,1
95,0,0,16,40
95,0,0,17,2
95,0,1,18,3
95,3,0,19,2
95,0,1,20,2
95,3,1,21,1
95,3,0,22,3
95,0,1,23,1
95,2,0,24,3
95,3,0,25,1
95,0,1,26,2
95,3,0,27,2
95,2,1,28,3
95,2,0,29,1
95,3,1,30,1
95,1,1,31,3
95,0,1,32,2
95,1,0,33,2
95,1,0,34,2
95,4,0,35,3
95,1,0,36,2
95,4,0,37,3
95,2,1,38,1
95,2,0,39,40
96,4,1,0,3
96,4,0,1,3
96,0,0,2,2
96,1,0,3,3
96,3,0,4,1
96,3,1,5,2
96,2,1,6,1
96,4,0,7,1
96,3,0,8,2
96,3,0,9,1
96,2,0,10,3
96,4,0,11,40
96,3,0,12,1
96,0,1,13,1
96,3,1,14,2
96,0,0,15,2
96,1,1,16,1
96,0,0,17,3
96,4,0,18,1
96,3,0,19,3
96,2,1,20,3
96,0,1,21,2
96,4,0,22,1
96,2,0,23,2
96,1,0,24,1
96,0,1,25,2
96,4,0,26,1
96,2,0,27,1
96,4,0,28,3
96,3,0,29,2
96,4,1,30,2
96,3,0,31,3
96,1,1,32,3
96,3,1,33,3
96,3,0,34,1
96,3,1,35,2
96,4,0,36,3
96,3,1,37,2
96,0,0,38,1
96,0,1,39,3
97,4,1,0,2
97,4,0,1,3
97,3,1,2,1
97,2,1,3,1
97,0,1,4,2
97,1,1,5,40
97,4,0,6,1
97,3,0,7,3
97,1,0,8,1
97,1,1,9,2
97,3,1,10,2
97,4,0,11,1
97,2,0,12,3
97,0,1,13,1
97,0,1,14,40
97,4,0,15,40
97,3,1,16,3
97,4,0,17,40
97,1,1,18,2
97,0,1,19,3
97,1,1,20,2
97,0,0,21,3
97,4,0,22,1
97,2,0,23,3
97,0,0,24,3
97,4,0,25,2
97,1,0,26,1
97,3,1,27,40
97,4,1,28,2
97,2,0,29,1
97,2,0,30,1
97,0,1,31,2
97,4,0,32,1
97,0,1,33,2
97,4,0,34,1
97,1,0,35,1
97,2,0,36,3
97,2,0,37,1
97,3,1,38,1
97,0,1,39,1
98,3,1,0,3
98,2,0,1,1
98,4,1,2,3
98,2,0,3,40
98,0,1,4,1
98,0,1,5,2
98,2,0,6,1
98,0,1,7,3
98,1,1,8,3
98,1,0,9,1
98,0,1,10,2
98,0,1,11,2
98,2,0,12,1
98,3,0,13,1
98,0,0,14,40
98,1,1,15,40
98,2,0,16,3
98,3,0,17,3
98,2,0,18,1
98,1,1,19,2
98,3,1,20,2
98,4,1,21,2
98,1,1,22,3
98,4,1,23,1
98,3,0,24,2
98,4,0,25,3
98,0,1,26,1
98,0,0,27,1
98,2,0,28,1
98,0,1,29,3
98,4,1,30,3
98,2,0,31,3
98,2,0,32,3
98,4,0,33,3
98,1,1,34,2
98,0,0,35,1
98,1,0,36,2
98,2,0,37,1
98,2,0,38,3
98,1,0,39,3
99,2,1,0,1
99,4,1,1,3
99,4,1,2,2
99,2,0,3,3
99,3,1,4,2
99,0,0,5,1
99,1,1,6,1
99,0,1,7,3
99,4,0,8,3
99,0,1,9,3
99,4,0,10,3
99,4,0,11,1
99,2,1,12,1
99,1,1,13,2
99,1,1,14,1
99,2,0,15,3
99,4,0,16,2
99,1,1,17,3
99,0,0,18,1
99,0,0,19,1
99,3,0,20,1
99,2,0,21,2
99,4,1,22,2
99,2,1,23,3
99,1,1,24,2
99,2,0,25,3
99,1,0,26,2
99,3,1,27,2
99,1,0,28,2
99,4,0,29,2
99,0,1,30,1
99,0,0,31,1
99,0,0,32,3
99,3,0,33,1
99,3,1,34,2
99,2,0,35,1
99,4,1,36,1
99,3,0,37,1
99,0,1,38,1
99,4,1,39,3
100,4,0,0,40
100,3,0,1,1
100,0,0,2,3
100,0,0,3,3
100,4,0,4,2
100,4,0,5,40
100,2,0,6,40
100,3,0,7,2
100,4,1,8,2
100,0,1,9,3
100,3,0,10,1
100,1,1,11,1
100,4,0,12,3
100,1,1,13,3
100,3,1,14,3
100,4,0,15,3
100,0,1,16,3
100,3,0,17,3
100,3,1,18,2
100,3,1,19,1
100,1,0,20,3
100,4,1,21,2
100,0,1,22,2
100,1,0,23,2
100,0,1,24,3
100,4,1,25,2
100,0,1,26,2
100,3,0,27,1
100,4,0,28,2
100,3,0,29,3
100,4,1,30,2
100,1,0,31,1
100,4,1,32,2
100,0,1,33,3
100,1,1,34,40
100,0,1,35,2
100,0,0,36,3
100,3,0,37,3
100,2,0,38,2
100,4,1,39,1
101,2,0,0,40
101,1,1,1,1
101,1,1,2,1
101,1,0,3,2
101,3,1,4,2
101,4,0,5,3
101,0,1,6,40
101,0,1,7,2
101,1,0,8,2
101,4,0,9,2
101,2,0,10,1
101,2,1,11,40
101,3,1,12,2
101,4,0,13,40
101,0,0,14,1
101,1,1,15,40
101,1,1,16,2
101,0,0,17,3
101,0,1,18,1
101,1,0,19,3
101,0,1,20,1
101,0,1,21,2
101,0,0,22,1
101,4,1,23,3
101,0,0,24,40
101,4,0,25,1
101,1,0,26,1
101,1,1,27,2
101,1,0,28,2
101,0,0,29,40
101,1,0,30,2
101,2,1,31,3
101,2,0,32,1
101,1,0,33,1
101,1,0,34,3
101,4,1,35,1
101,2,1,36,1
101,2,1,37,1
101,1,0,38,2
101,4,1,39,3
102,4,1,0,1
102,2,0,1,2
102,0,0,2,1
102,3,1,3,3
102,1,1,4,3
102,4,1,5,3
102,3,1,6,1
102,2,0,7,1
102,1,0,8,1
102,0,0,9,3
102,0,0,10,3
102,4,1,11,3
102,1,0,12,1
102,2,0,13,3
102,3,0,14,3
102,1,0,15,2
102,2,0,16,2
102,0,1,17,3
102,0,1,18,1
102,0,0,19,40
102,1,0,20,2
102,3,0,21,1
102,3,1,22,1
102,4,1,23,1
102,4,1,24,2
102,0,1,25,2
102,3,0,26,3
102,0,0,27,1
102,0,0,28,1
102,3,1,29,2
102,1,1,30,40
102,3,0,31,3
102,4,1,32,2
102,4,0,33,2
102,2,0,34,3
102,4,1,35,2
102,2,0,36,2
102,0,1,37,2
102,3,0,38,2
102,0,1,39,2
103,3,0,0,3
103,4,0,1,3
103,4,0,2,2
103,1,1,3,2
103,1,0,4,40
103,0,1,5,3
103,1,1,6,1
103,2,0,7,3
103,1,1,8,3
103,2,1,9,2
103,3,1,10,2
103,4,1,11,2
103,3,1,12,40
103,1,0,13,2
103,2,1,14,3
103,3,0,15,1
103,0,1,16,2
103,1,1,17,1
103,4,0,18,40
103,0,1,19,3
103,3,0,20,1
103,1,1,21,1
103,1,0,22,2
103,0,0,23,3
103,4,0,24,3
103,2,1,25,3
103,1,1,26,1
103,4,1,27,3
103,4,0,28,3
103,0,1,29,40
103,4,1,30,1
103,2,0,31,1
103,1,0,32,2
103,3,0,33,2
103,1,0,34,3
103,4,1,35,2
103,3,1,36,1
103,3,1,37,3
103,4,0,38,2
103,3,1,39,3
104,1,1,0,3
104,3,1,1,40
104,3,0,2,3
104,2,0,3,1
104,3,0,4,3
104,1,1,5,3
104,4,0,6,1
104,3,0,7,1
104,3,0,8,40
104,1,0,9,3
104,0,0,10,1
104,1,0,11,40
104,0,1,12,3
104,2,0,13,2
104,3,1,14,3
104,3,1,15,40
104,3,1,16,40
104,4,1,17,1
104,4,0,18,1
104,4,0,19,2
104,2,0,20,3
104,4,1,21,2
104,4,0,22,2
104,1,1,23,2
104,0,0,24,3
104,0,0,25,1
104,0,0,26,2
104,4,1,27,1
104,2,0,28,2
104,4,0,29,3
104,3,1,30,40
104,4,1,31,3
